account_id,as_of_date,balance_amount,update_ts
ACCT03321,2025-12-22,34895.84,2025-12-22 07:00:00
ACCT03322,2025-12-22,20295.21,2025-12-22 18:00:00
ACCT03323,2025-12-22,28456.76,2025-12-22 07:00:00
ACCT03324,2025-12-22,43152.37,2025-12-22 19:00:00
ACCT03326,2025-12-22,1177.28,2025-12-22 14:00:00
ACCT03327,2025-12-22,78433.89,2025-12-22 22:00:00
ACCT03327,2025-12-22,82026.07,2025-12-22 01:00:00
ACCT03328,2025-12-22,80963.07,2025-12-22 00:00:00
ACCT03329,2025-12-22,32741.3,2025-12-22 11:00:00
ACCT03329,2025-12-22,32140.29,2025-12-22 03:00:00
ACCT03330,2025-12-22,19380.36,2025-12-22 21:00:00
ACCT03331,2025-12-22,72991.38,2025-12-22 21:00:00
ACCT03332,2025-12-22,58430.17,2025-12-22 01:00:00
ACCT03332,2025-12-22,56937.82,2025-12-22 13:00:00
ACCT03333,2025-12-22,64172.91,2025-12-22 18:00:00
ACCT03333,2025-12-22,60015.07,2025-12-22 08:00:00
ACCT03334,2025-12-22,13579.86,2025-12-22 13:00:00
ACCT03334,2025-12-22,13792.35,2025-12-22 10:00:00
ACCT03335,2025-12-22,38364.56,2025-12-22 12:00:00
ACCT03335,2025-12-22,37284.08,2025-12-22 05:00:00
ACCT03336,2025-12-22,32701.26,2025-12-22 13:00:00
ACCT03336,2025-12-22,33139.97,2025-12-22 06:00:00
ACCT03337,2025-12-22,83026.35,2025-12-22 18:00:00
ACCT03338,2025-12-22,24543.11,2025-12-22 12:00:00
ACCT03338,2025-12-22,24410.74,2025-12-22 17:00:00
ACCT03339,2025-12-22,69477.76,2025-12-22 04:00:00
ACCT03340,2025-12-22,48450.11,2025-12-22 06:00:00
ACCT03341,2025-12-22,70568.17,2025-12-22 09:00:00
ACCT03342,2025-12-22,46101.16,2025-12-22 16:00:00
ACCT03343,2025-12-22,58019.94,2025-12-22 02:00:00
ACCT03343,2025-12-22,58844.53,2025-12-22 16:00:00
ACCT03344,2025-12-22,32657.82,2025-12-22 06:00:00
ACCT03345,2025-12-22,56181.91,2025-12-22 20:00:00
ACCT03349,2025-12-22,30060.56,2025-12-22 22:00:00
ACCT03349,2025-12-22,30036.69,2025-12-22 14:00:00
ACCT03350,2025-12-22,76424.72,2025-12-22 12:00:00
ACCT03350,2025-12-22,75170.97,2025-12-22 07:00:00
ACCT03351,2025-12-22,106368.41,2025-12-22 16:00:00
ACCT03352,2025-12-22,44341.47,2025-12-22 13:00:00
ACCT03353,2025-12-22,67196.75,2025-12-22 23:00:00
ACCT03354,2025-12-22,99088.37,2025-12-22 15:00:00
ACCT03355,2025-12-22,57066.25,2025-12-22 23:00:00
ACCT03356,2025-12-22,5787.33,2025-12-22 10:00:00
ACCT03356,2025-12-22,5965.56,2025-12-22 00:00:00
ACCT03357,2025-12-22,100172.33,2025-12-22 23:00:00
ACCT03358,2025-12-22,48712.78,2025-12-22 16:00:00
ACCT03359,2025-12-22,35592.16,2025-12-22 21:00:00
ACCT03360,2025-12-22,26002.72,2025-12-22 17:00:00
ACCT03361,2025-12-22,13121.37,2025-12-22 11:00:00
ACCT03362,2025-12-22,44872.67,2025-12-22 19:00:00
ACCT03363,2025-12-22,41807.17,2025-12-22 15:00:00
ACCT03364,2025-12-22,14788.63,2025-12-22 07:00:00
ACCT03364,2025-12-22,14208.89,2025-12-22 03:00:00
ACCT03365,2025-12-22,34190.43,2025-12-22 20:00:00
ACCT03366,2025-12-22,31207.22,2025-12-22 12:00:00
ACCT03367,2025-12-22,80120.64,2025-12-22 06:00:00
ACCT03367,2025-12-22,78331.11,2025-12-22 14:00:00
ACCT03368,2025-12-22,16451.16,2025-12-22 21:00:00
ACCT03369,2025-12-22,28946.41,2025-12-22 22:00:00
ACCT03369,2025-12-22,28421.57,2025-12-22 21:00:00
ACCT03370,2025-12-22,52276.84,2025-12-22 02:00:00
ACCT03370,2025-12-22,49231.08,2025-12-22 12:00:00
ACCT03371,2025-12-22,82155.29,2025-12-22 23:00:00
ACCT03372,2025-12-22,24438.77,2025-12-22 15:00:00
ACCT03372,2025-12-22,26035.03,2025-12-22 09:00:00
ACCT03373,2025-12-22,60584.12,2025-12-22 23:00:00
ACCT03374,2025-12-22,28097.16,2025-12-22 17:00:00
ACCT03374,2025-12-22,28010.84,2025-12-22 10:00:00
ACCT03375,2025-12-22,43034.97,2025-12-22 18:00:00
ACCT03376,2025-12-22,63103.01,2025-12-22 11:00:00
ACCT03376,2025-12-22,60460.58,2025-12-22 09:00:00
ACCT03377,2025-12-22,111054.63,2025-12-22 15:00:00
ACCT03378,2025-12-22,62383.65,2025-12-22 16:00:00
ACCT03379,2025-12-22,69826.18,2025-12-22 00:00:00
ACCT03379,2025-12-22,69190.17,2025-12-22 08:00:00
ACCT03380,2025-12-22,34422.89,2025-12-22 18:00:00
ACCT03381,2025-12-22,38629.36,2025-12-22 10:00:00
ACCT03382,2025-12-22,80282.82,2025-12-22 10:00:00
ACCT03383,2025-12-22,54345.32,2025-12-22 11:00:00
ACCT03383,2025-12-22,55292.93,2025-12-22 21:00:00
ACCT03384,2025-12-22,63724.54,2025-12-22 11:00:00
ACCT03385,2025-12-22,33626.01,2025-12-22 02:00:00
ACCT03385,2025-12-22,33375.5,2025-12-22 01:00:00
ACCT03386,2025-12-22,80478.54,2025-12-22 18:00:00
ACCT03387,2025-12-22,27024.52,2025-12-22 12:00:00
ACCT03387,2025-12-22,26596.45,2025-12-22 12:00:00
ACCT03388,2025-12-22,89014.45,2025-12-22 04:00:00
ACCT03389,2025-12-22,2067.52,2025-12-22 09:00:00
ACCT03390,2025-12-22,85304.85,2025-12-22 02:00:00
ACCT03390,2025-12-22,84490.54,2025-12-22 14:00:00
ACCT03391,2025-12-22,42483.84,2025-12-22 01:00:00
ACCT03391,2025-12-22,44464.1,2025-12-22 19:00:00
ACCT03392,2025-12-22,45026.39,2025-12-22 10:00:00
ACCT03393,2025-12-22,84103.46,2025-12-22 08:00:00
ACCT03394,2025-12-22,56876.11,2025-12-22 07:00:00
ACCT03395,2025-12-22,64422.2,2025-12-22 21:00:00
ACCT03396,2025-12-22,59762.57,2025-12-22 06:00:00
ACCT03397,2025-12-22,33259.18,2025-12-22 04:00:00
ACCT03397,2025-12-22,33265.61,2025-12-22 16:00:00
ACCT03398,2025-12-22,32994.76,2025-12-22 10:00:00
ACCT03398,2025-12-22,32513.14,2025-12-22 10:00:00
ACCT03399,2025-12-22,50492.91,2025-12-22 01:00:00
ACCT03400,2025-12-22,2862.57,2025-12-22 23:00:00
ACCT03400,2025-12-22,2929.34,2025-12-22 07:00:00
ACCT03401,2025-12-22,53116.79,2025-12-22 18:00:00
ACCT03402,2025-12-22,62677.37,2025-12-22 23:00:00
ACCT03403,2025-12-22,92699.08,2025-12-22 20:00:00
ACCT03404,2025-12-22,56330.22,2025-12-22 09:00:00
ACCT03405,2025-12-22,44403.15,2025-12-22 17:00:00
ACCT03406,2025-12-22,63458.38,2025-12-22 13:00:00
ACCT03408,2025-12-22,42236.85,2025-12-22 21:00:00
ACCT03408,2025-12-22,41904.27,2025-12-22 14:00:00
ACCT03409,2025-12-22,41029.56,2025-12-22 23:00:00
ACCT03410,2025-12-22,57584.03,2025-12-22 15:00:00
ACCT03410,2025-12-22,55380.12,2025-12-22 15:00:00
ACCT03411,2025-12-22,54215.85,2025-12-22 12:00:00
ACCT03411,2025-12-22,53644.23,2025-12-22 00:00:00
ACCT03412,2025-12-22,53881.64,2025-12-22 18:00:00
ACCT03412,2025-12-22,54067.75,2025-12-22 02:00:00
ACCT03413,2025-12-22,30485.79,2025-12-22 19:00:00
ACCT03414,2025-12-22,42057.32,2025-12-22 11:00:00
ACCT03414,2025-12-22,40253.01,2025-12-22 02:00:00
ACCT03415,2025-12-22,71082.42,2025-12-22 21:00:00
ACCT03416,2025-12-22,71576.62,2025-12-22 04:00:00
ACCT03417,2025-12-22,96791.18,2025-12-22 21:00:00
ACCT03417,2025-12-22,98882.93,2025-12-22 06:00:00
ACCT03418,2025-12-22,52646.72,2025-12-22 14:00:00
ACCT03418,2025-12-22,54530.91,2025-12-22 16:00:00
ACCT03420,2025-12-22,27809.63,2025-12-22 00:00:00
ACCT03421,2025-12-22,33062.88,2025-12-22 21:00:00
ACCT03421,2025-12-22,33738.55,2025-12-22 11:00:00
ACCT03422,2025-12-22,64691.97,2025-12-22 20:00:00
ACCT03422,2025-12-22,66443.05,2025-12-22 14:00:00
ACCT03423,2025-12-22,49093.09,2025-12-22 14:00:00
ACCT03424,2025-12-22,45087.65,2025-12-22 19:00:00
ACCT03425,2025-12-22,23496.06,2025-12-22 08:00:00
ACCT03426,2025-12-22,91451.13,2025-12-22 17:00:00
ACCT03426,2025-12-22,88927.23,2025-12-22 19:00:00
ACCT03427,2025-12-22,55697.75,2025-12-22 08:00:00
ACCT03427,2025-12-22,52671.31,2025-12-22 11:00:00
ACCT03428,2025-12-22,47031.5,2025-12-22 18:00:00
ACCT03428,2025-12-22,48892.66,2025-12-22 02:00:00
ACCT03429,2025-12-22,24606.58,2025-12-22 17:00:00
ACCT03430,2025-12-22,66501.38,2025-12-22 14:00:00
ACCT03430,2025-12-22,66910.72,2025-12-22 16:00:00
ACCT03431,2025-12-22,65974.0,2025-12-22 11:00:00
ACCT03432,2025-12-22,66400.44,2025-12-22 09:00:00
ACCT03432,2025-12-22,69670.21,2025-12-22 20:00:00
ACCT03433,2025-12-22,65621.16,2025-12-22 15:00:00
ACCT03433,2025-12-22,64456.89,2025-12-22 03:00:00
ACCT03434,2025-12-22,41563.24,2025-12-22 10:00:00
ACCT03434,2025-12-22,40146.7,2025-12-22 10:00:00
ACCT03435,2025-12-22,90314.36,2025-12-22 08:00:00
ACCT03435,2025-12-22,89837.7,2025-12-22 12:00:00
ACCT03436,2025-12-22,3562.88,2025-12-22 19:00:00
ACCT03436,2025-12-22,3722.19,2025-12-22 11:00:00
ACCT03437,2025-12-22,46393.1,2025-12-22 00:00:00
ACCT03438,2025-12-22,45656.15,2025-12-22 18:00:00
ACCT03438,2025-12-22,45186.06,2025-12-22 21:00:00
ACCT03439,2025-12-22,19847.51,2025-12-22 03:00:00
ACCT03440,2025-12-22,51273.32,2025-12-22 22:00:00
ACCT03440,2025-12-22,52202.67,2025-12-22 04:00:00
ACCT03441,2025-12-22,35383.9,2025-12-22 23:00:00
ACCT03441,2025-12-22,33069.64,2025-12-22 09:00:00
ACCT03442,2025-12-22,39905.55,2025-12-22 18:00:00
ACCT03442,2025-12-22,38087.74,2025-12-22 09:00:00
ACCT03443,2025-12-22,68511.28,2025-12-22 06:00:00
ACCT03444,2025-12-22,78274.75,2025-12-22 11:00:00
ACCT03444,2025-12-22,78102.93,2025-12-22 21:00:00
ACCT03445,2025-12-22,34830.45,2025-12-22 04:00:00
ACCT03445,2025-12-22,35059.3,2025-12-22 02:00:00
ACCT03446,2025-12-22,44216.94,2025-12-22 16:00:00
ACCT03446,2025-12-22,43516.1,2025-12-22 12:00:00
ACCT03447,2025-12-22,11380.38,2025-12-22 18:00:00
ACCT03448,2025-12-22,30731.22,2025-12-22 13:00:00
ACCT03448,2025-12-22,30742.64,2025-12-22 10:00:00
ACCT03449,2025-12-22,17829.5,2025-12-22 14:00:00
ACCT03450,2025-12-22,23033.73,2025-12-22 11:00:00
ACCT03451,2025-12-22,15468.56,2025-12-22 17:00:00
ACCT03452,2025-12-22,71947.71,2025-12-22 07:00:00
ACCT03452,2025-12-22,76228.02,2025-12-22 00:00:00
ACCT03453,2025-12-22,77767.27,2025-12-22 14:00:00
ACCT03453,2025-12-22,75837.44,2025-12-22 05:00:00
ACCT03454,2025-12-22,44993.26,2025-12-22 15:00:00
ACCT03454,2025-12-22,47087.77,2025-12-22 02:00:00
ACCT03455,2025-12-22,27245.67,2025-12-22 16:00:00
ACCT03455,2025-12-22,27338.38,2025-12-22 05:00:00
ACCT03457,2025-12-22,66364.3,2025-12-22 18:00:00
ACCT03459,2025-12-22,57351.98,2025-12-22 16:00:00
ACCT03460,2025-12-22,51108.68,2025-12-22 19:00:00
ACCT03461,2025-12-22,52625.62,2025-12-22 22:00:00
ACCT03462,2025-12-22,77365.06,2025-12-22 20:00:00
ACCT03462,2025-12-22,75729.24,2025-12-22 14:00:00
ACCT03463,2025-12-22,95526.51,2025-12-22 13:00:00
ACCT03464,2025-12-22,19339.52,2025-12-22 18:00:00
ACCT03465,2025-12-22,54494.42,2025-12-22 02:00:00
ACCT03465,2025-12-22,53244.91,2025-12-22 02:00:00
ACCT03466,2025-12-22,70819.25,2025-12-22 02:00:00
ACCT03467,2025-12-22,80379.94,2025-12-22 20:00:00
ACCT03467,2025-12-22,81589.37,2025-12-22 21:00:00
ACCT03468,2025-12-22,42457.49,2025-12-22 02:00:00
ACCT03469,2025-12-22,41218.0,2025-12-22 19:00:00
ACCT03469,2025-12-22,41488.95,2025-12-22 04:00:00
ACCT03470,2025-12-22,54132.05,2025-12-22 02:00:00
ACCT03471,2025-12-22,36043.74,2025-12-22 09:00:00
ACCT03471,2025-12-22,37743.64,2025-12-22 03:00:00
ACCT03472,2025-12-22,34382.54,2025-12-22 21:00:00
ACCT03472,2025-12-22,35113.86,2025-12-22 15:00:00
ACCT03473,2025-12-22,47242.73,2025-12-22 18:00:00
ACCT03475,2025-12-22,27275.82,2025-12-22 11:00:00
ACCT03476,2025-12-22,32796.63,2025-12-22 02:00:00
ACCT03476,2025-12-22,31543.71,2025-12-22 00:00:00
ACCT03477,2025-12-22,44898.68,2025-12-22 11:00:00
ACCT03477,2025-12-22,45141.11,2025-12-22 08:00:00
ACCT03479,2025-12-22,98886.83,2025-12-22 09:00:00
ACCT03479,2025-12-22,103935.91,2025-12-22 04:00:00
ACCT03481,2025-12-22,62301.18,2025-12-22 05:00:00
ACCT03482,2025-12-22,61001.47,2025-12-22 22:00:00
ACCT03483,2025-12-22,3530.37,2025-12-22 03:00:00
ACCT03483,2025-12-22,3430.57,2025-12-22 13:00:00
ACCT03484,2025-12-22,65552.47,2025-12-22 15:00:00
ACCT03484,2025-12-22,62304.31,2025-12-22 05:00:00
ACCT03485,2025-12-22,32589.73,2025-12-22 23:00:00
ACCT03486,2025-12-22,28506.09,2025-12-22 00:00:00
ACCT03486,2025-12-22,26615.02,2025-12-22 16:00:00
ACCT03487,2025-12-22,51281.91,2025-12-22 20:00:00
ACCT03487,2025-12-22,50129.27,2025-12-22 07:00:00
ACCT03488,2025-12-22,37599.49,2025-12-22 10:00:00
ACCT03489,2025-12-22,49219.58,2025-12-22 01:00:00
ACCT03490,2025-12-22,72488.25,2025-12-22 00:00:00
ACCT03492,2025-12-22,50954.77,2025-12-22 04:00:00
ACCT03493,2025-12-22,21695.07,2025-12-22 23:00:00
ACCT03493,2025-12-22,22330.66,2025-12-22 12:00:00
ACCT03494,2025-12-22,83747.74,2025-12-22 02:00:00
ACCT03494,2025-12-22,87618.93,2025-12-22 06:00:00
ACCT03495,2025-12-22,50199.58,2025-12-22 06:00:00
ACCT03495,2025-12-22,49756.63,2025-12-22 19:00:00
ACCT03496,2025-12-22,48640.41,2025-12-22 03:00:00
ACCT03496,2025-12-22,50251.02,2025-12-22 23:00:00
ACCT03497,2025-12-22,28090.59,2025-12-22 22:00:00
ACCT03497,2025-12-22,27894.72,2025-12-22 17:00:00
ACCT03498,2025-12-22,62921.62,2025-12-22 21:00:00
ACCT03499,2025-12-22,5333.95,2025-12-22 12:00:00
ACCT03499,2025-12-22,5262.52,2025-12-22 20:00:00
ACCT03500,2025-12-22,27306.28,2025-12-22 05:00:00
ACCT03500,2025-12-22,27038.36,2025-12-22 06:00:00
ACCT03502,2025-12-22,54455.22,2025-12-22 01:00:00
ACCT03503,2025-12-22,56734.26,2025-12-22 19:00:00
ACCT03503,2025-12-22,54051.32,2025-12-22 15:00:00
ACCT03505,2025-12-22,49775.08,2025-12-22 06:00:00
ACCT03505,2025-12-22,51887.56,2025-12-22 19:00:00
ACCT03506,2025-12-22,31095.98,2025-12-22 04:00:00
ACCT03506,2025-12-22,31006.72,2025-12-22 13:00:00
ACCT03507,2025-12-22,53150.56,2025-12-22 02:00:00
ACCT03508,2025-12-22,43596.92,2025-12-22 19:00:00
ACCT03508,2025-12-22,43712.68,2025-12-22 09:00:00
ACCT03509,2025-12-22,50027.98,2025-12-22 02:00:00
ACCT03510,2025-12-22,39264.53,2025-12-22 20:00:00
ACCT03511,2025-12-22,66002.47,2025-12-22 05:00:00
ACCT03511,2025-12-22,65245.05,2025-12-22 22:00:00
ACCT03512,2025-12-22,44708.48,2025-12-22 09:00:00
ACCT03513,2025-12-22,21656.18,2025-12-22 16:00:00
ACCT03514,2025-12-22,60257.7,2025-12-22 19:00:00
ACCT03514,2025-12-22,60404.42,2025-12-22 20:00:00
ACCT03515,2025-12-22,30669.62,2025-12-22 03:00:00
ACCT03516,2025-12-22,62777.0,2025-12-22 07:00:00
ACCT03517,2025-12-22,54400.29,2025-12-22 00:00:00
ACCT03518,2025-12-22,62909.83,2025-12-22 16:00:00
ACCT03518,2025-12-22,61276.1,2025-12-22 03:00:00
ACCT03519,2025-12-22,69841.49,2025-12-22 00:00:00
ACCT03519,2025-12-22,68357.48,2025-12-22 04:00:00
ACCT03520,2025-12-22,26041.45,2025-12-22 22:00:00
ACCT03520,2025-12-22,24977.75,2025-12-22 02:00:00
ACCT03521,2025-12-22,71305.87,2025-12-22 19:00:00
ACCT03522,2025-12-22,78935.9,2025-12-22 18:00:00
ACCT03523,2025-12-22,48081.91,2025-12-22 22:00:00
ACCT03523,2025-12-22,45773.84,2025-12-22 13:00:00
ACCT03524,2025-12-22,60479.16,2025-12-22 18:00:00
ACCT03525,2025-12-22,64132.93,2025-12-22 21:00:00
ACCT03525,2025-12-22,64909.93,2025-12-22 18:00:00
ACCT03526,2025-12-22,35471.86,2025-12-22 23:00:00
ACCT03527,2025-12-22,73205.28,2025-12-22 09:00:00
ACCT03528,2025-12-22,91814.17,2025-12-22 12:00:00
ACCT03529,2025-12-22,67843.53,2025-12-22 12:00:00
ACCT03529,2025-12-22,67943.18,2025-12-22 07:00:00
ACCT03530,2025-12-22,74258.19,2025-12-22 20:00:00
ACCT03531,2025-12-22,27862.46,2025-12-22 05:00:00
ACCT03531,2025-12-22,27728.51,2025-12-22 13:00:00
ACCT03532,2025-12-22,75083.65,2025-12-22 12:00:00
ACCT03532,2025-12-22,76613.16,2025-12-22 16:00:00
ACCT03533,2025-12-22,49662.85,2025-12-22 03:00:00
ACCT03533,2025-12-22,53163.08,2025-12-22 05:00:00
ACCT03534,2025-12-22,21462.59,2025-12-22 08:00:00
ACCT03534,2025-12-22,22755.64,2025-12-22 16:00:00
ACCT03535,2025-12-22,49545.82,2025-12-22 22:00:00
ACCT03536,2025-12-22,75162.44,2025-12-22 16:00:00
ACCT03537,2025-12-22,62797.83,2025-12-22 10:00:00
ACCT03539,2025-12-22,68972.03,2025-12-22 01:00:00
ACCT03540,2025-12-22,45762.23,2025-12-22 02:00:00
ACCT03540,2025-12-22,46345.46,2025-12-22 00:00:00
ACCT03541,2025-12-22,32921.52,2025-12-22 15:00:00
ACCT03541,2025-12-22,31303.75,2025-12-22 08:00:00
ACCT03542,2025-12-22,32613.06,2025-12-22 21:00:00
ACCT03542,2025-12-22,31888.89,2025-12-22 17:00:00
ACCT03543,2025-12-22,44893.25,2025-12-22 19:00:00
ACCT03543,2025-12-22,47988.35,2025-12-22 17:00:00
ACCT03544,2025-12-22,53339.46,2025-12-22 04:00:00
ACCT03545,2025-12-22,76781.43,2025-12-22 08:00:00
ACCT03545,2025-12-22,77601.66,2025-12-22 10:00:00
ACCT03546,2025-12-22,69082.45,2025-12-22 15:00:00
ACCT03546,2025-12-22,71586.09,2025-12-22 19:00:00
ACCT03547,2025-12-22,78356.39,2025-12-22 10:00:00
ACCT03548,2025-12-22,37809.47,2025-12-22 01:00:00
ACCT03548,2025-12-22,38404.82,2025-12-22 10:00:00
ACCT03549,2025-12-22,55731.46,2025-12-22 16:00:00
ACCT03549,2025-12-22,55717.28,2025-12-22 05:00:00
ACCT03550,2025-12-22,58478.47,2025-12-22 01:00:00
ACCT03550,2025-12-22,56003.2,2025-12-22 17:00:00
ACCT03551,2025-12-22,5914.95,2025-12-22 07:00:00
ACCT03551,2025-12-22,5898.8,2025-12-22 06:00:00
ACCT03552,2025-12-22,62055.02,2025-12-22 10:00:00
ACCT03552,2025-12-22,62014.49,2025-12-22 11:00:00
ACCT03553,2025-12-22,30766.57,2025-12-22 16:00:00
ACCT03553,2025-12-22,29833.92,2025-12-22 15:00:00
ACCT03554,2025-12-22,54444.16,2025-12-22 23:00:00
ACCT03554,2025-12-22,56472.18,2025-12-22 03:00:00
ACCT03555,2025-12-22,21928.94,2025-12-22 05:00:00
ACCT03556,2025-12-22,67840.12,2025-12-22 09:00:00
ACCT03556,2025-12-22,67868.51,2025-12-22 09:00:00
ACCT03557,2025-12-22,55419.6,2025-12-22 10:00:00
ACCT03558,2025-12-22,11965.71,2025-12-22 07:00:00
ACCT03559,2025-12-22,102369.79,2025-12-22 12:00:00
ACCT03560,2025-12-22,52618.43,2025-12-22 22:00:00
ACCT03561,2025-12-22,77830.16,2025-12-22 05:00:00
ACCT03562,2025-12-22,56280.91,2025-12-22 14:00:00
ACCT03562,2025-12-22,56589.98,2025-12-22 05:00:00
ACCT03563,2025-12-22,77429.65,2025-12-22 12:00:00
ACCT03564,2025-12-22,58683.47,2025-12-22 13:00:00
ACCT03564,2025-12-22,62710.1,2025-12-22 23:00:00
ACCT03565,2025-12-22,53090.67,2025-12-22 01:00:00
ACCT03565,2025-12-22,50444.7,2025-12-22 16:00:00
ACCT03566,2025-12-22,23146.05,2025-12-22 22:00:00
ACCT03566,2025-12-22,23341.63,2025-12-22 05:00:00
ACCT03567,2025-12-22,68944.69,2025-12-22 00:00:00
ACCT03568,2025-12-22,33372.26,2025-12-22 06:00:00
ACCT03569,2025-12-22,51702.39,2025-12-22 06:00:00
ACCT03569,2025-12-22,51956.39,2025-12-22 11:00:00
ACCT03570,2025-12-22,84814.04,2025-12-22 11:00:00
ACCT03571,2025-12-22,37781.57,2025-12-22 11:00:00
ACCT03571,2025-12-22,36949.97,2025-12-22 09:00:00
ACCT03572,2025-12-22,38466.11,2025-12-22 07:00:00
ACCT03574,2025-12-22,68661.21,2025-12-22 07:00:00
ACCT03575,2025-12-22,71425.99,2025-12-22 00:00:00
ACCT03576,2025-12-22,5329.07,2025-12-22 18:00:00
ACCT03576,2025-12-22,5468.46,2025-12-22 07:00:00
ACCT03577,2025-12-22,36299.23,2025-12-22 14:00:00
ACCT03577,2025-12-22,35064.21,2025-12-22 23:00:00
ACCT03578,2025-12-22,61091.91,2025-12-22 22:00:00
ACCT03578,2025-12-22,58806.42,2025-12-22 13:00:00
ACCT03579,2025-12-22,78426.39,2025-12-22 10:00:00
ACCT03579,2025-12-22,81454.1,2025-12-22 14:00:00
ACCT03580,2025-12-22,68442.04,2025-12-22 03:00:00
ACCT03580,2025-12-22,64732.66,2025-12-22 02:00:00
ACCT03581,2025-12-22,13838.34,2025-12-22 17:00:00
ACCT03581,2025-12-22,14637.74,2025-12-22 05:00:00
ACCT03582,2025-12-22,53199.14,2025-12-22 19:00:00
ACCT03582,2025-12-22,54135.61,2025-12-22 10:00:00
ACCT03583,2025-12-22,44893.82,2025-12-22 08:00:00
ACCT03583,2025-12-22,43871.3,2025-12-22 04:00:00
ACCT03584,2025-12-22,58872.14,2025-12-22 04:00:00
ACCT03584,2025-12-22,58291.32,2025-12-22 22:00:00
ACCT03585,2025-12-22,56737.42,2025-12-22 20:00:00
ACCT03586,2025-12-22,41828.33,2025-12-22 11:00:00
ACCT03586,2025-12-22,41290.64,2025-12-22 21:00:00
ACCT03587,2025-12-22,50238.6,2025-12-22 19:00:00
ACCT03588,2025-12-22,63843.33,2025-12-22 14:00:00
ACCT03589,2025-12-22,51814.67,2025-12-22 10:00:00
ACCT03590,2025-12-22,47324.92,2025-12-22 04:00:00
ACCT03591,2025-12-22,40227.87,2025-12-22 02:00:00
ACCT03592,2025-12-22,79134.95,2025-12-22 19:00:00
ACCT03593,2025-12-22,84520.66,2025-12-22 06:00:00
ACCT03593,2025-12-22,81855.96,2025-12-22 00:00:00
ACCT03594,2025-12-22,70988.46,2025-12-22 06:00:00
ACCT03595,2025-12-22,47222.08,2025-12-22 21:00:00
ACCT03596,2025-12-22,45908.92,2025-12-22 01:00:00
ACCT03596,2025-12-22,45791.68,2025-12-22 01:00:00
ACCT03597,2025-12-22,59217.93,2025-12-22 01:00:00
ACCT03597,2025-12-22,55796.36,2025-12-22 06:00:00
ACCT03598,2025-12-22,86091.25,2025-12-22 17:00:00
ACCT03599,2025-12-22,75999.59,2025-12-22 01:00:00
ACCT03599,2025-12-22,72820.76,2025-12-22 04:00:00
ACCT03600,2025-12-22,41490.3,2025-12-22 22:00:00
ACCT03601,2025-12-22,96283.84,2025-12-22 14:00:00
ACCT03601,2025-12-22,100520.16,2025-12-22 09:00:00
ACCT03602,2025-12-22,79742.18,2025-12-22 03:00:00
ACCT03603,2025-12-22,44669.45,2025-12-22 09:00:00
ACCT03603,2025-12-22,45003.72,2025-12-22 08:00:00
ACCT03604,2025-12-22,17724.33,2025-12-22 07:00:00
ACCT03604,2025-12-22,18083.64,2025-12-22 11:00:00
ACCT03605,2025-12-22,57052.44,2025-12-22 19:00:00
ACCT03606,2025-12-22,99070.9,2025-12-22 21:00:00
ACCT03606,2025-12-22,97820.35,2025-12-22 01:00:00
ACCT03607,2025-12-22,77452.48,2025-12-22 21:00:00
ACCT03607,2025-12-22,79937.93,2025-12-22 04:00:00
ACCT03608,2025-12-22,9091.67,2025-12-22 14:00:00
ACCT03609,2025-12-22,8285.41,2025-12-22 20:00:00
ACCT03609,2025-12-22,8473.34,2025-12-22 22:00:00
ACCT03610,2025-12-22,39233.57,2025-12-22 07:00:00
ACCT03612,2025-12-22,42613.34,2025-12-22 23:00:00
ACCT03613,2025-12-22,83226.27,2025-12-22 19:00:00
ACCT03614,2025-12-22,63338.41,2025-12-22 21:00:00
ACCT03615,2025-12-22,36487.14,2025-12-22 19:00:00
ACCT03616,2025-12-22,12962.01,2025-12-22 05:00:00
ACCT03616,2025-12-22,12160.98,2025-12-22 08:00:00
ACCT03617,2025-12-22,16911.11,2025-12-22 03:00:00
ACCT03617,2025-12-22,16587.26,2025-12-22 18:00:00
ACCT03618,2025-12-22,56644.73,2025-12-22 17:00:00
ACCT03619,2025-12-22,56949.54,2025-12-22 14:00:00
ACCT03619,2025-12-22,60120.48,2025-12-22 00:00:00
ACCT03620,2025-12-22,47408.23,2025-12-22 04:00:00
ACCT03620,2025-12-22,49134.77,2025-12-22 07:00:00
ACCT03621,2025-12-22,63366.81,2025-12-22 21:00:00
ACCT03621,2025-12-22,62839.37,2025-12-22 08:00:00
ACCT03622,2025-12-22,87924.67,2025-12-22 17:00:00
ACCT03622,2025-12-22,87053.47,2025-12-22 17:00:00
ACCT03623,2025-12-22,56115.57,2025-12-22 17:00:00
ACCT03624,2025-12-22,65853.75,2025-12-22 02:00:00
ACCT03625,2025-12-22,66758.62,2025-12-22 07:00:00
ACCT03625,2025-12-22,66698.43,2025-12-22 00:00:00
ACCT03626,2025-12-22,56377.38,2025-12-22 07:00:00
ACCT03626,2025-12-22,56922.25,2025-12-22 21:00:00
ACCT03627,2025-12-22,65331.75,2025-12-22 18:00:00
ACCT03628,2025-12-22,53928.97,2025-12-22 12:00:00
ACCT03629,2025-12-22,65213.45,2025-12-22 02:00:00
ACCT03630,2025-12-22,47243.88,2025-12-22 21:00:00
ACCT03630,2025-12-22,47889.03,2025-12-22 07:00:00
